id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28071995,Lower Mills Guest Suite,18465514,Bj,,Mattapan,42.27418,-71.07803,Entire home/apt,110,2,53,2020-10-11,2.47,1,0
28104387,Charming Boston Townhouse,212295289,Amy,,Jamaica Plain,42.28908,-71.11554,Entire home/apt,406,28,31,2019-12-29,1.21,1,204
28122799,★Large Retreat 5BR w/3BA★ Close to Everything,187675813,Miya,,Mission Hill,42.33215,-71.11034,Entire home/apt,738,2,89,2020-09-22,3.55,2,157
28125388,★Bright & Beautiful 5BR w/2BA★Close to Everything,187675813,Miya,,Mission Hill,42.33215,-71.11034,Entire home/apt,528,2,89,2020-08-29,3.41,2,357
28202522,Walk to train Downtown or UMASS BOSTON,156053359,Ken,,Dorchester,42.29166,-71.06684,Private room,45,91,1,2019-05-19,0.06,8,0
28241815,Luxury - 3 Bed - Next to Prudential #65,133927887,Kat,,Back Bay,42.34551,-71.08493,Entire home/apt,1000,91,25,2019-08-13,1.01,14,0
28242815,Charming 3 Bed Near Hynes convention center #20,133927887,Kat,,Back Bay,42.34508,-71.08552,Entire home/apt,230,91,4,2018-12-28,0.16,14,0
28298193,Luxury North End (Waterfront) walk to MGH Subway,180283497,Michelle,,North End,42.36765,-71.05285,Entire home/apt,73,28,0,,,7,364
28302081,La Casa Boheme,59978794,Gianni,,Roxbury,42.31855,-71.08829,Private room,59,15,21,2019-12-01,0.84,1,327
28340540,Abigayle's Bed and Breakfast M263 K3c,32532791,Marie,,Fenway,42.35038,-71.09529,Private room,175,2,19,2020-03-01,0.75,9,203
28360335,"Bright + Open Back Bay 1BR w/ Gym, near the Common by Blueground",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,248,32,1,2019-04-27,0.05,92,115
28440873,North end Luxury Condo - WALK TO IT ALL,214706437,Rachel,,North End,42.3663,-71.05566,Entire home/apt,250,15,102,2020-02-27,4.03,2,179
28494167,Sleek Garden Level Studio: 1 Stop from Everything,95772002,Matthew,,East Boston,42.36995,-71.03773,Entire home/apt,125,1,106,2020-10-23,4.45,1,48
28517412,Cozy & Quaint Home with Deck Access,70247562,EricaDiane,,Dorchester,42.3222,-71.06255,Entire home/apt,75,29,1,2018-10-21,0.04,1,34
28561917,"3/ 1  Newly Renovated, In the Heart of the City!",215559177,Maria,,Dorchester,42.31963,-71.05598,Entire home/apt,101,3,115,2020-10-21,4.55,1,137
28578655,"Mount Restwell, Serenity Vicinity",44581223,Andre,,Hyde Park,42.25221,-71.1155,Private room,53,1,10,2020-09-06,0.45,4,357
28610562,Apartment near BC w/ 1 parking and key-less entry,156907137,Murat,,Brighton,42.34886,-71.16667,Entire home/apt,125,1,80,2020-04-07,3.16,3,0
28635984,Beautiful apartment in the area of Dorchester,213613694,Manuel,,Dorchester,42.30157,-71.08153,Entire home/apt,300,400,0,,,1,364
28643134,"Brighton, MA Guesthouse for rent, Unit 1A (1st Fl)",166004722,Wang,,Brighton,42.35712,-71.15742,Private room,55,91,1,2019-08-10,0.07,5,357
28716462,Stunning 3BD/3BA in Jamaica Plain,212359760,Evonify,,Jamaica Plain,42.31753,-71.11369,Entire home/apt,182,1,34,2020-02-23,1.34,43,0
28734022,"Charlestown House - New, Private, Convenient",93820834,Maria,,Charlestown,42.38203,-71.06791,Private room,115,14,0,,,3,0
28741118,2 private bedrooms for 2 people for not too much,1997048,ToRena,,Dorchester,42.30048,-71.07995,Private room,109,91,0,,,4,89
28749495,Alaska Street R43,188939923,Mort,,Roxbury,42.32063,-71.07862,Private room,62,2,28,2019-11-05,1.11,4,90
28756042,"Big room ,comfortable and clean !room 1",215660864,Michael,,Dorchester,42.2903,-71.07377,Private room,59,91,22,2019-11-04,0.87,2,90
28770914,"Big room ,clean and comfortable .Room 2",215660864,Michael,,Dorchester,42.29091,-71.0738,Private room,59,91,28,2019-11-10,1.11,2,180
28800385,"Quiet, Private Bedroom in Southie's City Point",75016063,Kevin,,South Boston,42.33502,-71.03257,Private room,70,2,38,2020-03-08,1.91,1,0
28843171,Alaska Street R41,216849347,Jeana,,Roxbury,42.32034,-71.07947,Private room,60,2,20,2019-09-26,0.80,3,90
28867304,Alaska Street R42,216849347,Jeana,,Roxbury,42.32057,-71.0801,Private room,62,2,19,2020-03-23,0.76,3,90
28868366,"Walk to Airport, 5 min to Downtown",217617282,Beaux,,East Boston,42.37602,-71.03216,Entire home/apt,119,1,180,2020-10-09,7.12,1,174
28888004,"Comfy Room-15m T to downtown,Walk to Airport/Subwy",29684380,Totana & Emma,,East Boston,42.38099,-71.02046,Private room,60,1,168,2020-10-11,6.99,3,79
28897627,Newly refinished room on Comm Ave &close 2 BU.RM#2,98553869,Timothy,,Allston,42.35073,-71.12643,Private room,34,91,1,2019-03-12,0.05,1,90
28915006,Special and Breathtaking East Boston studio,92025425,Rohn,,East Boston,42.3898,-71.00295,Private room,85,1,15,2020-06-21,0.61,1,88
28936851,The Cloud Room at Adams Village,218118364,Fabs And Christy,,Dorchester,42.2859,-71.0554,Private room,59,1,144,2020-10-09,5.75,3,341
28958230,Cozy & Spacious Bedroom in beautiful house in JP,218275910,Michael,,Jamaica Plain,42.30158,-71.12965,Private room,69,2,23,2019-11-08,0.93,1,270
28986697,The Study at Adams Village,218118364,Fabs And Christy,,Dorchester,42.28544,-71.05646,Private room,59,1,127,2020-10-19,5.07,3,341
28992318,2-2 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.35066,-71.13603,Private room,50,1,30,2019-11-21,1.20,7,0
29010062,1 Bedroom in 4B2B apartment for short stay,73102139,Jason,,Allston,42.36043,-71.13224,Private room,37,91,5,2019-07-07,0.21,1,0
29029942,Brighton1,84799963,Murat,,Brighton,42.35585,-71.1649,Entire home/apt,109,91,2,2019-05-29,0.08,6,365
29030261,Private room,84799963,Murat,,Brighton,42.35579,-71.16421,Private room,59,91,1,2018-10-10,0.04,6,365
29035646,Cozy Bed near Boston University!,45786960,Amber Irene,,Brighton,42.34946,-71.14078,Private room,70,91,5,2020-04-21,0.20,1,357
29037205,Entire Place 2 Bedrooms Free Parking near BU & BC,25244802,Timothy,,Allston,42.34718,-71.13543,Entire home/apt,160,3,47,2020-09-02,1.89,1,0
29064530,1-2 ★ALLSTON★ 3 Mins to Green Line T - Comfortable,218525774,Turana,,Allston,42.35068,-71.13476,Private room,50,1,37,2020-01-21,1.49,7,0
29070339,"Close to BC and BU, subway nearby!",219049252,Jinghan,,Brighton,42.3454,-71.13985,Entire home/apt,100,91,28,2019-01-14,1.12,1,89
29082416,Brighton,16016039,Amaro,,Brighton,42.36228,-71.14415,Private room,80,1,75,2020-09-01,3.07,1,90
29124829,Deluxe Hotel Room Close to Downtown FREE Parking,219480744,Lena,,Dorchester,42.32787,-71.05923,Hotel room,135,1,67,2020-09-27,2.73,3,84
29134558,"15min T to Downtown, Walk to airport & subway",29684380,Totana & Emma,,East Boston,42.38118,-71.02027,Private room,59,1,195,2020-10-15,7.87,3,61
29161033,Zakim Room-Walk to Subway&Logan airport,29684380,Totana & Emma,,East Boston,42.38224,-71.01996,Private room,59,1,208,2020-10-14,8.42,3,73
29189050,Fort Hill Spacious 2 Bedroom Apartment,215759456,Ruth,,Roxbury,42.32447,-71.08993,Entire home/apt,200,2,21,2019-11-11,0.87,1,0
29213280,1-1 ★ALLSTON★ 3 Mins to Green Line T,218525774,Turana,,Allston,42.34908,-71.1354,Private room,50,1,39,2020-03-25,1.57,7,0
29216550,ROOM B,220130358,Keith,,West Roxbury,42.27142,-71.14934,Private room,44,7,35,2020-08-07,1.41,4,356
29217663,ROOM A,220130358,Keith,,West Roxbury,42.27303,-71.1492,Private room,44,7,13,2019-10-12,0.53,4,357
29217949,ROOM C,220130358,Keith,,West Roxbury,42.27301,-71.14929,Private room,44,7,17,2020-10-15,0.69,4,363
29218070,ROOM D,220130358,Keith,,West Roxbury,42.27278,-71.14927,Private room,54,7,43,2020-01-06,1.74,4,343
29237161,Quality Sunny  1600 sq ft house 20 min to Boston,160750677,Phyllis,,Jamaica Plain,42.30522,-71.12421,Entire home/apt,170,30,1,2019-04-23,0.05,2,357
29237679,1-4 ★ALLSTON★ 3 Mins to Green Line T - Renovated,218525774,Turana,,Allston,42.35041,-71.13451,Private room,159,1,11,2019-11-18,0.44,7,0
29256695,Artistic charm in hip J.P.,220420185,Andrea,,Jamaica Plain,42.31924,-71.10724,Entire home/apt,135,29,55,2020-03-11,2.31,1,38
29261726,"Beautiful private place#2 4 min fr T, 5 mt airport",169902109,Endang,,East Boston,42.37469,-71.03891,Private room,90,1,102,2020-10-18,4.14,2,266
29276776,life in the hub,218491837,Harold,,Dorchester,42.32016,-71.05218,Entire home/apt,71,91,6,2019-03-30,0.25,1,87
29281816,"Leafy & Tranquil, Artist house. Easy access Boston",1922657,Catherine,,Jamaica Plain,42.31203,-71.10278,Entire home/apt,145,1,19,2020-09-01,1.03,2,297
29282726,"Skylit Suite in Musical home, easy access Boston",1922657,Catherine,,Jamaica Plain,42.31203,-71.10278,Private room,114,1,23,2020-07-06,1.23,2,357
29303003,Carol,31373357,Carol,,Brighton,42.3493,-71.17202,Private room,65,2,11,2020-03-20,0.90,2,361
29334384,"Walk to BC, free street parking, 2 br with sunroom",31373357,Carol,,Brighton,42.34805,-71.17031,Entire home/apt,175,2,46,2020-09-01,1.89,2,64
29351720,"Large Fenway Studio close to Hospitals, Back Bay",155595193,Michelle,,Fenway,42.34578,-71.09444,Entire home/apt,83,91,0,,,9,364
29360278,LARGE Studio Fenway/BackBay close to HOSPITALS & T,38997,Michelle,,Fenway,42.34604,-71.09337,Entire home/apt,83,28,1,2019-05-31,0.06,11,364
29366852,Upper Duplex Penthouse with Water View,20259404,Lauren,,South Boston,42.33176,-71.04427,Entire home/apt,377,2,39,2020-09-28,1.61,1,162
29390698,Uniquely Boston PVT Entry/BATH QN Bed  Sparkling,52881930,Bill And Maureen,,South Boston,42.33451,-71.02733,Entire home/apt,121,2,166,2020-10-09,6.79,3,172
29417659,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34164,-71.05552,Private room,121,28,2,2020-08-23,0.11,84,196
29483839,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34317,-71.05596,Entire home/apt,121,28,3,2020-03-24,0.16,84,103
29486830,Charming Historic South End Cozy Studio,814298,Thatch,,South End,42.34126,-71.08023,Entire home/apt,150,29,0,,,84,0
29487809,WB Quarters™ by STRB|Polished Cozy in Southie,814298,Thatch,,South Boston,42.3416,-71.0573,Entire home/apt,121,28,1,2020-03-19,0.14,84,209
29488018,WB Quarters™ by STRB|Polished Cozy in Southie,814298,Thatch,,South Boston,42.34151,-71.0558,Entire home/apt,121,28,2,2020-08-31,0.29,84,180
29488761,WB Quarters™ by STRB|Polished Cozy in Southie,814298,Thatch,,South Boston,42.34155,-71.05631,Private room,121,28,1,2019-04-10,0.05,84,3
29488814,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34192,-71.05735,Entire home/apt,121,28,3,2020-02-24,0.13,84,212
29489346,Downtown Boston Moontower Loft!,88360952,Anthony,,Downtown,42.35252,-71.05864,Private room,65,91,0,,,2,90
29491358,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34229,-71.05626,Entire home/apt,121,28,1,2020-03-17,0.14,84,192
29491534,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston Waterfront,42.34323,-71.05566,Entire home/apt,121,28,1,2020-01-16,0.11,84,208
29491874,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34152,-71.05559,Entire home/apt,121,28,6,2020-09-15,0.57,84,200
29492039,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34221,-71.05549,Entire home/apt,121,28,1,2020-03-10,0.13,84,212
29492253,WB Quarters™ by STRB|Hangout|Priv. Room|Shared BA,814298,Thatch,,South Boston,42.34136,-71.05727,Entire home/apt,121,28,1,2019-10-24,0.08,84,163
29513275,Back Bay studio on Marlborough St (91 night min),180283497,Michelle,,Back Bay,42.35419,-71.07615,Entire home/apt,73,91,0,,,7,266
29533508,"Newly updated 1 bedroom, walk to Ashmont T!",117289320,Samantha,,Mattapan,42.27835,-71.06737,Entire home/apt,50,91,4,2020-07-04,0.21,1,82
29538064,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.3363,-71.0439,Entire home/apt,110,28,2,2020-03-31,0.27,84,169
29538756,Quarters™ on DOT STRB - Private Bunk | Shared Bath,1444340,Short Term Rentals Boston,,South Boston,42.33666,-71.04395,Private room,107,28,1,2019-03-03,0.05,2,183
29539281,Quarters™ on DOT STRB - Private Bunk | Shared Bath,814298,Thatch,,South Boston,42.33596,-71.04573,Entire home/apt,110,28,4,2020-08-17,0.41,84,182
29540035,Quarters™ on DOT STRB - Private Bunk | Shared Bath,814298,Thatch,,South Boston,42.33603,-71.04376,Entire home/apt,120,28,2,2020-10-04,0.20,84,203
29540528,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33515,-71.04434,Entire home/apt,110,28,0,,,84,204
29541231,Quarters™ on DOT STRB - Private Room | Shared Bath,814298,Thatch,,South Boston,42.33685,-71.04404,Entire home/apt,110,28,4,2020-07-31,0.20,84,182
29541534,Spacious Jamaica Plain destination!,26988,Anne,,Jamaica Plain,42.31262,-71.1043,Entire home/apt,90,31,35,2020-07-11,1.51,7,115
29571217,Private Bedroom near Brighton Center.,26293115,Pedro,,Brighton,42.35803,-71.15106,Private room,50,91,1,2018-11-11,0.04,1,180
29607084,Central Boston  5 Bed 2 Bath North End-Sleeps 10,218658449,Josh,,Charlestown,42.38609,-71.07091,Entire home/apt,799,91,7,2019-08-04,0.31,1,364
29609066,A historic home near Longwood & NEU,52081526,Thomas,,Roxbury,42.32731,-71.09191,Private room,58,28,7,2020-08-01,0.29,3,296
29610106,An ideal retreat for Longwood + NEU visitors,52081526,Thomas,,Roxbury,42.32731,-71.09191,Private room,40,28,3,2020-04-15,0.13,3,362
29610220,Room + private bath near hospitals & NEU,52081526,Thomas,,Roxbury,42.32731,-71.09191,Private room,58,28,4,2019-10-27,0.22,3,364
29635339,"Luxury 2 bedroom, 2.5 Bathroom, Downtown Boston",118223333,Gary,,Downtown,42.35621,-71.0592,Entire home/apt,275,91,1,2019-07-12,0.06,1,0
29664067,Boston Home Near Downtown,187813188,Booker,,Jamaica Plain,42.31519,-71.09953,Private room,75,1,64,2020-03-01,2.66,3,285
29666262,Room in beautiful apartment,80595835,Liviu,,Jamaica Plain,42.32087,-71.10988,Private room,35,91,2,2019-08-04,0.09,2,111
29672850,Luxury Backbay 2 Bedroom Apartment!,223161573,Lisa,,South End,42.34544,-71.07771,Entire home/apt,200,91,18,2019-08-28,0.78,2,0
29682500,Cozy - Comfy Studio in Back Bay! (w/ Free Parking),40317532,Timothy,,Back Bay,42.35152,-71.08606,Entire home/apt,252,2,81,2020-10-18,5.41,1,139
29702825,"Modern + Bright 2BR in Southie w/ Gym, by Blueground",107434423,Blueground,,South Boston,42.34114,-71.04958,Entire home/apt,277,32,0,,,92,160
29704910,"Spacious, Spotless & Steps to Boston Common",771785,Aaron,,Downtown,42.35529,-71.06087,Entire home/apt,278,3,85,2020-10-11,4.03,1,338
29711943,A Sweet Place,191271838,Omar,,Mattapan,42.27878,-71.08143,Private room,25,29,3,2020-04-02,0.13,1,295
29723809,"Bedroom near T, Boston downtown, Convention Center",19008767,Ellen,,South Boston,42.33933,-71.05069,Private room,109,91,10,2019-10-23,0.42,7,365
29728508,Support Local Businesses by Staying with GoLocal!,223161573,Lisa,,East Boston,42.36699,-71.04073,Entire home/apt,139,91,23,2019-11-03,1.05,2,89
29730126,"(6-4) South End, 2bed, Boston Medical",21184200,Airbnb,,Roxbury,42.33499,-71.07641,Entire home/apt,158,1,47,2020-10-18,2.13,33,124
29739809,"Spectacular, luxury Bay Village/Back Bay Condo",172007,Tim,,Bay Village,42.34996,-71.06884,Entire home/apt,215,1,106,2020-10-21,4.45,1,245
29825154,"Luxury 2 bed 2 Bath , Near Boston Medical",175856705,Boston,,South End,42.33699,-71.0757,Entire home/apt,99,28,52,2020-09-25,2.20,1,90
29831173,Rose Room/Harvard Business School/free parking早餐方便,224379152,Tingying(Helen),,Brighton,42.35343,-71.15459,Private room,75,28,7,2020-08-31,0.29,3,266
29833651,Bina’s Home away from home 4,153568352,Frederick & Sabina,,Mattapan,42.27788,-71.08695,Private room,80,1,55,2019-11-17,2.31,5,171
29860624,Roxbury living,13107750,Gavin,,Roxbury,42.32401,-71.07957,Private room,70,91,0,,,1,0
29875648,Opulent Medical 2BR Boston Apt Near Charles River!,163251048,Jen,,West End,42.36386,-71.06916,Entire home/apt,318,3,1,2019-01-31,0.05,8,355
29878773,NONE SMOKING 1:Spacious & clean.SUPER Safe & Quiet,165422704,Mimi,,Dorchester,42.28609,-71.05557,Private room,44,1,61,2020-10-08,2.57,3,87
29881646,Comfy room (A) near T and downtown Boston,19008767,Ellen,,South Boston,42.34066,-71.04888,Private room,109,91,8,2019-10-18,0.34,7,147
29881869,Pleasant room (B) near T & downtown Boston,19008767,Ellen,,South Boston,42.34021,-71.04909,Private room,109,91,4,2019-09-12,0.25,7,364
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,269,1,62,2020-08-30,2.65,5,117
29901892,Karlie’s Place #1,192503522,Esther,,Mattapan,42.2749,-71.09584,Private room,45,1,40,2020-10-17,1.72,3,136
29906847,Quiet Room in Classic Back Bay Brownstone,54361238,Giuseppe,,Back Bay,42.34946,-71.0855,Private room,60,91,36,2019-07-01,1.52,1,179
29929936,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),,Brighton,42.35209,-71.15272,Private room,68,2,16,2020-08-31,0.67,3,308
29931687,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),,Brighton,42.35342,-71.15414,Private room,66,2,14,2020-06-07,0.59,3,336
29982429,Standard Studio Apartment in Back Bay,85130,Copley,,Back Bay,42.34488,-71.07996,Private room,116,1,16,2020-10-09,0.79,6,357
30017679,Victorian house comfortable and cozy,10692181,Francisco,,Jamaica Plain,42.31063,-71.10276,Entire home/apt,174,3,0,,,4,331
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,269,1,51,2020-08-30,2.21,5,117
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,299,1,20,2020-07-26,0.91,5,117
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,299,1,10,2020-08-09,0.43,5,117
30104396,Copley House - Standard King,85130,Copley,,Back Bay,42.34459,-71.08019,Private room,124,1,2,2020-02-22,0.18,6,356
30153933,Beautiful room in classic Victorian house,226554070,Aaron,,Jamaica Plain,42.32044,-71.11232,Hotel room,172,1,48,2020-07-30,2.05,4,0
30157229,Great Location Boston 4 Bed Apt. Cent. AC+Driveway,224040048,Monika,,Dorchester,42.3217,-71.05927,Entire home/apt,250,3,80,2020-10-12,3.62,2,86
30180140,Gorgeous 1BR in Downtown + 100 WalkScore | Evonify,212359760,Evonify,,Downtown,42.35244,-71.06352,Entire home/apt,113,10,44,2020-10-12,1.88,43,157
30249816,"Sleeps +4, comfortable apt. in quiet Boston suburb",227161039,Sofia,,West Roxbury,42.29331,-71.15962,Entire home/apt,140,2,35,2020-10-04,1.51,1,230
30253609,Comfort inn in my home,227190555,Janet,,Roxbury,42.31684,-71.0749,Private room,68,1,15,2020-05-10,0.75,2,180
30268517,#B201 twin bed private small room Boston,105851798,Anne,,Dorchester,42.30736,-71.06431,Private room,45,180,2,2019-05-30,0.11,18,251
30273160,"Bed, Bath and Beyond in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.29618,-71.1123,Private room,55,91,48,2019-12-21,2.07,2,365
30286717,"Bed, Bath and Beyond II in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.29771,-71.11208,Private room,50,91,49,2019-12-20,2.47,2,365
30297660,Karlie’s Place #2,192503522,Esther,,Mattapan,42.27405,-71.09542,Private room,40,1,84,2020-07-08,3.72,3,111
30298415,Karlie’s Place #3,192503522,Esther,,Mattapan,42.27563,-71.09549,Private room,41,1,50,2020-10-18,2.18,3,114
30312499,Red Room,227648833,Bronwen,,Roslindale,42.2771,-71.14048,Private room,40,31,6,2020-03-24,0.31,3,111
30312500,Bay Window Room,227648833,Bronwen,,Roslindale,42.27851,-71.13895,Private room,60,30,1,2019-02-23,0.05,3,327
30317108,Laura Ashley Room,227648833,Bronwen,,Roslindale,42.27808,-71.13991,Private room,55,31,6,2019-12-20,0.28,3,111
30349609,Romantic Gate away on  a roof with parking,7427795,Ella,,East Boston,42.37867,-71.03628,Entire home/apt,85,2,104,2020-09-27,4.51,7,90
30390283,"Mod 1BR in South End w/ Gym, Pool and Doorman by Blueground",107434423,Blueground,,South End,42.34404,-71.06255,Entire home/apt,191,32,0,,,92,289
